review_id,review_text,sentiment_label,sentiment_score,identified_theme(s)
325,Best app,POSITIVE,0.999686598777771,['User Interface/Experience (UI/UX)']
326,great app,POSITIVE,0.999821126461029,['User Interface/Experience (UI/UX)']
327,best banking App,POSITIVE,0.999736487865448,['User Interface/Experience (UI/UX)']
328,satisfied,POSITIVE,0.9997212290763856,['General']
329,this app is very necessary app many people found it,POSITIVE,0.9980692267417908,['User Interface/Experience (UI/UX)']
330,cbe very active Bank I'm using CBE app very very satisfaction,POSITIVE,0.989459753036499,['User Interface/Experience (UI/UX)']
331,It made life alot easier. I cant even imagine having to make all those transactions in person. So this app was crucial for me. Very good app. well done.,POSITIVE,0.9997400641441344,"['Transaction Issues', 'User Interface/Experience (UI/UX)']"
332,excellent,POSITIVE,0.9998434782028198,['General']
333,perfect,POSITIVE,0.9998517036437988,['General']
334,thankyou,POSITIVE,0.999842882156372,['General']
335,I Like it,POSITIVE,0.99985933303833,['General']
336,ok,POSITIVE,0.9997851252555848,['General']
337,"I don't understand the reason, why I need to disable developer options to access the app, it has no security risks nor does it hinder the app's functionalities. This goes out to the dev, I hope your life is filled with inconveniences.",NEGATIVE,0.9986600875854492,"['Account Access/Login Issues', 'User Interface/Experience (UI/UX)', 'Features/Functionality Requests']"
338,smart app,POSITIVE,0.999789297580719,['User Interface/Experience (UI/UX)']
339,isin ga'a,POSITIVE,0.7607281804084778,['General']
340,easy to use,POSITIVE,0.9988542795181274,['General']
341,it's great,POSITIVE,0.9998691082000732,['General']
342,very good app and stars faction with work,POSITIVE,0.999858856201172,['User Interface/Experience (UI/UX)']
343,It is excelent,POSITIVE,0.9998881816864014,['General']
344,Smart,POSITIVE,0.9998456239700316,['General']
345,በየወሩ አፕደት እየጠየቀኝ ነው ለነገሩ ብር ስሌለኝ ይሆናል እና ምን ለማለት ፈልገ መሰላቹ ወላህ ቼግሮኛል 🥺🥺🥺,NEGATIVE,0.9570208191871644,['General']
346,very interesting app,POSITIVE,0.9997968077659608,['User Interface/Experience (UI/UX)']
347,i like it,POSITIVE,0.99985933303833,['General']
348,wow.......cbe.....keep it up.....!!!!!!,POSITIVE,0.998596966266632,['General']
349,ጊዜን ቆጣቢ እና ህይወትን ቀለል ከሚያደርጉ ኢትዬጲያ ካሉ ፋይናንስ አፕልኬሽኖች ሁሉ ይሄ ይለያል,NEGATIVE,0.9510265588760376,['General']
350,Excellent🙏app,NEGATIVE,0.6970565915107727,['General']
351,the most useful,POSITIVE,0.9997223019599916,['General']
352,I am more satisfied in this app . More sure you have to secure.,POSITIVE,0.9787841439247132,['User Interface/Experience (UI/UX)']
353,Easy to use,POSITIVE,0.9988542795181274,['General']
354,"very good, but sometimes NUR CBE comes without my consent. even if I choose locked, it appears",NEGATIVE,0.9585953950881958,"['Account Access/Login Issues', 'User Interface/Experience (UI/UX)']"
355,Excellent !!!,POSITIVE,0.999865174293518,['General']
356,always we relay on,POSITIVE,0.9971832633018494,['General']
357,I'm lucky to have this🙏 thank you CBE.,POSITIVE,0.999750792980194,['General']
358,it's need more improvement like Tellbirr.,NEGATIVE,0.999363124370575,['General']
359,goode app,POSITIVE,0.9997406601905824,['User Interface/Experience (UI/UX)']
360,a very nice app.👍👍👍,POSITIVE,0.9998323917388916,['General']
361,safe easy & fast,POSITIVE,0.999711573123932,['General']
362,perfect,POSITIVE,0.9998517036437988,['General']
363,it's good app,POSITIVE,0.9998689889907836,['User Interface/Experience (UI/UX)']
364,nice,POSITIVE,0.9998552799224854,['General']
365,good app,POSITIVE,0.9998493194580078,['User Interface/Experience (UI/UX)']
366,It is veary useful app but screen shout was impossible .solve this problem,NEGATIVE,0.9958590865135192,['User Interface/Experience (UI/UX)']
367,ጥሩ ነው,NEGATIVE,0.7850590348243713,['General']
368,እጅግ በጣም ጥሩ አፕ,NEGATIVE,0.8616330027580261,['General']
369,good,POSITIVE,0.999816119670868,['General']
370,በጣም ሃሪፍ ነው ግን ብር በሚተላለፍበት ወቅት ተቀንሷል ይላል እላፊ መልክቱ ይደርሳል ግን አይቀንስም,NEGATIVE,0.9528433680534364,['General']
371,suitable app,POSITIVE,0.9997665286064148,['User Interface/Experience (UI/UX)']
372,Dear cbe this app is not comparable with 21century and pls try to solve it.💀💀💀,NEGATIVE,0.9995038509368896,['User Interface/Experience (UI/UX)']
373,Good,POSITIVE,0.999816119670868,['General']
374,nice app,POSITIVE,0.9998061060905457,['User Interface/Experience (UI/UX)']
375,best transaction method of financial,POSITIVE,0.9995972514152528,['Transaction Issues']
376,#CBE is Now going to on the right Pathway/track/!! Thank you CBE one step ahead on payment platform app!!,POSITIVE,0.9995881915092468,"['Transaction Issues', 'User Interface/Experience (UI/UX)']"
377,It literarily don't work at all,NEGATIVE,0.9995075464248656,['General']
378,good give us plus,POSITIVE,0.9998716115951538,['General']
379,"Very good application. However, I have one functionality recommendation. What if you let the app transfer money to any telebirr account as for MPESA? By the way, I am not the only one to ask this. Thank you!",POSITIVE,0.9895473718643188,"['Account Access/Login Issues', 'Transaction Issues', 'User Interface/Experience (UI/UX)']"
380,before update it was able to screenshot while after update I can't able to screenshot the transfere details,NEGATIVE,0.9852171540260316,"['Transaction Issues', 'User Interface/Experience (UI/UX)']"
381,Tnc Cbe,POSITIVE,0.9070308804512024,['General']
382,it is good app. But you have integrate cbe with cbe birr. to allow cardless withdrawal directly from our accout!,NEGATIVE,0.9151973128318788,"['User Interface/Experience (UI/UX)', 'Features/Functionality Requests']"
383,great apps,POSITIVE,0.999853491783142,['User Interface/Experience (UI/UX)']
384,Excellent,POSITIVE,0.9998434782028198,['General']
385,Great app!,POSITIVE,0.9998462200164796,['User Interface/Experience (UI/UX)']
386,nice,POSITIVE,0.9998552799224854,['General']
387,CBE,POSITIVE,0.9966009855270386,['General']
388,very good 👍 👏,POSITIVE,0.99985933303833,['General']
389,great when it works,POSITIVE,0.9998693466186525,['General']
390,"the app is very good, but why screenshots is impossible?",NEGATIVE,0.981265127658844,['User Interface/Experience (UI/UX)']
391,excellent match application,POSITIVE,0.9998453855514526,['User Interface/Experience (UI/UX)']
392,very good,POSITIVE,0.9998520612716676,['General']
393,best app,POSITIVE,0.999686598777771,['User Interface/Experience (UI/UX)']
394,The Best app😍😍😍,POSITIVE,0.9998503923416138,['General']
395,excellent app,POSITIVE,0.9998356103897096,['User Interface/Experience (UI/UX)']
396,easy to use and user friendly,POSITIVE,0.9979179501533508,['General']
397,good,POSITIVE,0.999816119670868,['General']
398,very nice,POSITIVE,0.9998563528060912,['General']
399,አሪፍ ነው በተለይ የአሻራ ደህነቱ መረጋገጡ ተመችቶኛል,NEGATIVE,0.9200406670570374,['General']
400,well software,POSITIVE,0.999262273311615,['General']
401,it's not working,NEGATIVE,0.9997857213020324,['General']
402,"Hello, I’m facing a problem with the BOA Mobile app. Every time I enter my phone number and password, the app crashes and shows an error that says “BoaMobile closed because this app has a bug.” I tried updating, reinstalling, and clearing cache, but nothing worked. Please fix this bug in the next update. I really need access to my account. Thank you.",NEGATIVE,0.999415159225464,"['Account Access/Login Issues', 'User Interface/Experience (UI/UX)']"
403,exceptional,POSITIVE,0.9998514652252196,['General']
404,BoA Mobile good bank,POSITIVE,0.9984728693962096,['General']
405,this is worest app 24/7 loading,NEGATIVE,0.993474304676056,['User Interface/Experience (UI/UX)']
406,This App is not interest for Android phone Please update it .,NEGATIVE,0.9971383810043336,['User Interface/Experience (UI/UX)']
407,BoA system is confartable,NEGATIVE,0.9980142116546632,['General']
408,"this app, for me , is a waste of time. It doesn't work . I can't even long in, and it really piss me off. FIX THE PROBLEM",NEGATIVE,0.99980491399765,['User Interface/Experience (UI/UX)']
409,Good service.,POSITIVE,0.9998533725738524,['General']
410,the app crush frequently,NEGATIVE,0.998525083065033,['User Interface/Experience (UI/UX)']
411,good,POSITIVE,0.999816119670868,['General']
412,You guys keeps getting worst,NEGATIVE,0.9997075200080872,['General']
413,good,POSITIVE,0.999816119670868,['General']
414,"This app is a joke. It crashes more than it works, takes forever to load, and half the features are just decorative at this point. Can’t log in, can’t transfer money, can’t even check my balance without it bugging out. To the developer: Are you actually trying to make this work, or is this some kind of social experiment to test our patience? Did you build this in your sleep? Because it definitely looks like it. If this is your idea of a functional app, maybe consider a different career path🙏",NEGATIVE,0.999026656150818,"['Transaction Issues', 'User Interface/Experience (UI/UX)', 'Features/Functionality Requests']"
415,BoA,NEGATIVE,0.7410542368888855,['General']
416,good,POSITIVE,0.999816119670868,['General']
417,but not opening on android,NEGATIVE,0.9952228665351868,['General']
418,Worst App ever. Totally unreliable. And it didn't work at all for the last 4 months.,NEGATIVE,0.9997984766960144,['User Interface/Experience (UI/UX)']
419,amazing,POSITIVE,0.999875545501709,['General']
420,excellent app,POSITIVE,0.9998356103897096,['User Interface/Experience (UI/UX)']
421,excellent,POSITIVE,0.9998434782028198,['General']
422,ሞላዬ ከበደ,NEGATIVE,0.7850590348243713,['General']
423,"this app does no work on Samsung a51, it just gives a preview of the logo",NEGATIVE,0.9992283582687378,['User Interface/Experience (UI/UX)']
424,nice,POSITIVE,0.9998552799224854,['General']
425,"i entered incorrect security question by mistake boa app lock pin forever, why is there no other options? ?? i contacted different branchs more then 4times but they didn't able to solve this issue .",NEGATIVE,0.9994921684265136,"['User Interface/Experience (UI/UX)', 'Customer Support/Service', 'Features/Functionality Requests']"
426,Best app,POSITIVE,0.999686598777771,['User Interface/Experience (UI/UX)']
427,liking this application good 👍,POSITIVE,0.9996829032897948,['User Interface/Experience (UI/UX)']
428,"This app future is good, but there is problems with apps to reset and activate it, which is difficult even to the branch staffs, and it takes too long times to active at the branch plus most of the time high expected failure of activation after process at the counter and OTP sent not work",NEGATIVE,0.9989790916442872,"['Transaction Issues', 'User Interface/Experience (UI/UX)']"
429,good,POSITIVE,0.999816119670868,['General']
430,good,POSITIVE,0.999816119670868,['General']
431,good,POSITIVE,0.999816119670868,['General']
432,good,POSITIVE,0.999816119670868,['General']
433,wow,POSITIVE,0.999592125415802,['General']
434,it's really good 👍,POSITIVE,0.9998701810836792,['General']
435,Bad app . it stuck when you open and noting WORKS.,NEGATIVE,0.9995198249816896,['User Interface/Experience (UI/UX)']
436,"the app isn't working after it asked me the password it starts loading, but it doesn't open",NEGATIVE,0.9997255206108092,"['Account Access/Login Issues', 'User Interface/Experience (UI/UX)']"
437,Best,POSITIVE,0.9997941851615906,['General']
438,It keeps showing this pop up to turn off developer options even tho it's off! I had to turn on and then off to make it work! This is a horrible experience and needs a fix asap! Plus kinda slow.,NEGATIVE,0.999669909477234,"['Transaction Issues', 'Features/Functionality Requests']"
439,yideg,NEGATIVE,0.7675821781158447,['General']
440,አይከፍትም እኮ,NEGATIVE,0.7850590348243713,['General']
441,great boa,POSITIVE,0.9992689490318298,['General']
442,Best,POSITIVE,0.9997941851615906,['General']
443,boa of mobile backing,NEGATIVE,0.980626106262207,['General']
444,nice,POSITIVE,0.9998552799224854,['General']
445,faster bank of Abissinya,POSITIVE,0.9722142815589904,['General']
446,i would have given it a lower if it was possible because it crush so much and it take the bank so long to fix the bug,NEGATIVE,0.9996716976165771,['User Interface/Experience (UI/UX)']
447,it just doesn't work...so frustrating,NEGATIVE,0.999774158000946,['General']
448,like,POSITIVE,0.9910564422607422,['General']
449,it's not work correctly... you must have update it,NEGATIVE,0.9998013377189636,['User Interface/Experience (UI/UX)']
450,"the app gets a considerable improvements like language , QR scanner and unlimited transfers survice. but BOA Please do alot on its fastness and convenient when we login and making a transactions.",POSITIVE,0.9575353264808656,"['Account Access/Login Issues', 'Transaction Issues', 'User Interface/Experience (UI/UX)']"
451,after i typed in my password it says successfully logged out ...and goes back to the first page,NEGATIVE,0.5856854915618896,['Account Access/Login Issues']
452,good but they don't update enough don't add new things,NEGATIVE,0.9693678617477416,"['User Interface/Experience (UI/UX)', 'Features/Functionality Requests']"
453,very good,POSITIVE,0.9998520612716676,['General']
454,thank you,POSITIVE,0.9998352527618408,['General']
455,it doesn't work period z slowest mobile banking ever i would rather use *815#,NEGATIVE,0.9990907907485962,['Transaction Issues']
456,"after activated the application it not allowed to sign , automatically it is turn off In my phone, why ?",NEGATIVE,0.9973751306533812,['User Interface/Experience (UI/UX)']
457,good application,POSITIVE,0.999854564666748,['User Interface/Experience (UI/UX)']
458,this version is not working for me I cannot even buy card. I cannot send money,NEGATIVE,0.9995684027671814,"['Transaction Issues', 'Features/Functionality Requests']"
459,"It can't actively on initialization, it says incorrect OTP getting the exact OTP",NEGATIVE,0.9996182918548584,['General']
460,always problematic hardly works,NEGATIVE,0.99955552816391,['General']
461,considering the fact the bank is huge this app really bad you could do better,NEGATIVE,0.9997418522834778,['User Interface/Experience (UI/UX)']
462,best app,POSITIVE,0.999686598777771,['User Interface/Experience (UI/UX)']
463,very good,POSITIVE,0.9998520612716676,['General']
464,"worst app and Bank ever u be ashamed, scammer",NEGATIVE,0.9998050332069396,['User Interface/Experience (UI/UX)']
465,great BoA,POSITIVE,0.9992689490318298,['General']
466,best,POSITIVE,0.9997941851615906,['General']
467,i have went to the bank so many times because i couldn't make any transaction i can only see my balance nothing else so what is the point of having mobile banking if i can't make any transaction with it please work in that,NEGATIVE,0.9988333582878112,['Transaction Issues']
468,good,POSITIVE,0.999816119670868,['General']
469,good,POSITIVE,0.999816119670868,['General']
470,there is no speed,NEGATIVE,0.9994422793388368,['General']
471,"For anyone who wants to download it, just don't!!!",NEGATIVE,0.999398112297058,['General']
472,wonderful,POSITIVE,0.9998772144317628,['General']
473,all worck,NEGATIVE,0.9971314668655396,['General']
474,Best app,POSITIVE,0.999686598777771,['User Interface/Experience (UI/UX)']
475,Loved it,POSITIVE,0.9998797178268432,['General']
476,Wow,POSITIVE,0.999592125415802,['General']
477,"Edit: New bug, app not letting me type in my otp codes. Shameful Why does this app not allow me to use it while having developer options on? Did y'all consider that I might, perhaps, be an actual developer? Why am I expected to toggle the option on and off just to bank (restarting my phone when I do)? Why is the message labled as somthing that will ""smoothen"" the experience? This is like the most ""security consultant"" thing to implement in an app. Please invest in actual security, not this mess.",NEGATIVE,0.9985970854759216,"['User Interface/Experience (UI/UX)', 'Features/Functionality Requests']"
478,Improved to be the best,POSITIVE,0.9998570680618286,['General']
479,BoA,NEGATIVE,0.7410542368888855,['General']
480,"Decent, but there problems sometimes it says error When i transfer money but infact it transferred because of this bug i transferred 2 times instead of 1 and also we can't transfer money to others telebirr acc we only can to our self BOE Dev fix this !!!",NEGATIVE,0.99748432636261,"['Transaction Issues', 'User Interface/Experience (UI/UX)']"
481,BoA Greqt Ethiopian bank.,NEGATIVE,0.8457716703414917,['General']
482,"The bug is still there,the app crashes every time i try to log in, especially in old phones like my Galaxy A32",NEGATIVE,0.9994600415229796,['User Interface/Experience (UI/UX)']
483,Almost better compared to cbe where it is not qualified for,NEGATIVE,0.9741679430007936,['General']
484,what awesome apps. it is very simple to use and more much important apps.,POSITIVE,0.9998214840888976,['User Interface/Experience (UI/UX)']
485,Wonderfull app,POSITIVE,0.9998815059661864,['User Interface/Experience (UI/UX)']
486,i can't use this app why?,NEGATIVE,0.9993101358413696,['User Interface/Experience (UI/UX)']
487,Worst mobile banking app I ever experienced I was blaming other apps but comparing with this they're too much better!!!! It clashes it takes much longer time to login while loading in short it's a complete of trash,NEGATIVE,0.9997013211250304,"['Account Access/Login Issues', 'User Interface/Experience (UI/UX)']"
488,Wow,POSITIVE,0.999592125415802,['General']
489,bro the worst app made by human kind!! as a software engineer it make me so sad seeing enterprise as big as BOA make apps like this. it is a disgrace for our country!!,NEGATIVE,0.9998133778572084,['User Interface/Experience (UI/UX)']
490,AGA B Girja Miss language of admin Afaan oromo & other Itoophiyaa languages,NEGATIVE,0.9959415793418884,['General']
491,Good app,POSITIVE,0.9998493194580078,['User Interface/Experience (UI/UX)']
492,"I downloaded the app for the first time while reading other customers reviews and as soon as i installed and opened the app it closes back automatically, what unserious bank, now i uninstalled the app immediately",NEGATIVE,0.9916398525238036,['User Interface/Experience (UI/UX)']
493,It has good features but sometimes it doesn't work...0,NEGATIVE,0.9956711530685424,['Features/Functionality Requests']
494,Very poor proformance,NEGATIVE,0.9998043179512024,['General']
495,It's not opening. Really frustrating,NEGATIVE,0.9997020363807678,['General']
496,Verry Amazing App from all IB,POSITIVE,0.9997394680976868,['User Interface/Experience (UI/UX)']
497,Not working on this days,NEGATIVE,0.9972773194313048,['General']
498,Thank you BoA,POSITIVE,0.9998399019241332,['General']
499,best banking app in the wworld,POSITIVE,0.999572217464447,['User Interface/Experience (UI/UX)']
500,Nice app and it's easy to use,POSITIVE,0.999751627445221,['User Interface/Experience (UI/UX)']
501,"please add language in the apps setting(amharic afan oromo, tigniya,and others) sometimes bank to bank transfer is not available through time and even if if it is available not reachable…it is serious issue!",NEGATIVE,0.999267876148224,"['Transaction Issues', 'User Interface/Experience (UI/UX)', 'Features/Functionality Requests']"
502,This is help full i like ittttt,POSITIVE,0.9977995753288268,['Customer Support/Service']
503,The is not functional at all?,NEGATIVE,0.9997331500053406,['General']
504,Best bank,POSITIVE,0.9997438788414,['General']
505,Make it easy and convienient to use and perfect for all to high prefrence and choice.,POSITIVE,0.9997236132621764,['General']
506,good,POSITIVE,0.999816119670868,['General']
507,🇪🇹🇪🇹🇪🇹🇪🇹🇪🇹🇪🇹👍👍👍👍👍👍👍,NEGATIVE,0.6970565915107727,['General']
508,I have been using this app for two years.It is amazing.,POSITIVE,0.9998595714569092,['User Interface/Experience (UI/UX)']
509,Good 👍,POSITIVE,0.9998576641082764,['General']
510,Sad experience,NEGATIVE,0.999068796634674,['General']
511,Always do update and that is annoying,NEGATIVE,0.9994439482688904,['User Interface/Experience (UI/UX)']
512,"Best app, somehow waiting a few minutes",NEGATIVE,0.6387038230895996,['User Interface/Experience (UI/UX)']
513,I can't dijitalize my atm in the apollo app on my phone,NEGATIVE,0.9946038126945496,['User Interface/Experience (UI/UX)']
514,Whenever I try to sign in app close please fixed it out,NEGATIVE,0.997660994529724,['User Interface/Experience (UI/UX)']
515,Beter,POSITIVE,0.6771944165229797,['General']
516,Boa,NEGATIVE,0.7410542368888855,['General']
517,በጣም የሚያስጠላ አፕ በጣም የወረደ ዜሮ ነው የምሰጠው ዘሮ It's not App it's very slow ehhhh. Why don't you upgrade the app???? It's always zero,NEGATIVE,0.9979276657104492,"['Transaction Issues', 'User Interface/Experience (UI/UX)']"
518,Aadan Axmed Barkhadle,POSITIVE,0.6127519011497498,['General']
519,😡😡😡🤬🤬🤬,NEGATIVE,0.6970565915107727,['General']
520,Horrible customer service and app crashes Horrible!!,NEGATIVE,0.9997913241386414,"['User Interface/Experience (UI/UX)', 'Customer Support/Service']"
521,I love it,POSITIVE,0.9998799562454224,['General']
522,Best,POSITIVE,0.9997941851615906,['General']
523,It keeps asking me to turn off developer mode even when dev mode is off. Couldn't use it.,NEGATIVE,0.9985793828964232,['General']
524,Good🙏,NEGATIVE,0.6970565915107727,['General']
525,Like to much,POSITIVE,0.9997984766960144,['General']
526,Thank you,POSITIVE,0.9998352527618408,['General']
527,Perfect,POSITIVE,0.9998517036437988,['General']
528,The best of best,POSITIVE,0.9998393058776855,['General']
529,I was using this app for long time it amazing user friendly UI but the i can't found for get pin button in the app,NEGATIVE,0.9016599655151368,['User Interface/Experience (UI/UX)']
530,Boa,NEGATIVE,0.7410542368888855,['General']
531,Great 👍,POSITIVE,0.9997692704200744,['General']
532,Fast and suitable for the customers.,POSITIVE,0.9997920393943788,['User Interface/Experience (UI/UX)']
533,Good 👍,POSITIVE,0.9998576641082764,['General']
534,Good app and helpful,POSITIVE,0.9998565912246704,"['User Interface/Experience (UI/UX)', 'Customer Support/Service']"
535,"I will give only one star, because it faced with multiple of problems. 1. The app is not as fast as the other banks App, for e.g like CBE 2. The App asks repeatedly to switch off developer options, even if it is switched off. 3. Bank of Abyssinia's services are interesting, but they ignored the issues on the App service. 4. Most customers gave a complain on the App, but no one accept their complain to fix the issue. 5. Lastly, I will not recommend the App unless the issue has been solved ASAP!!",NEGATIVE,0.9978498220443726,"['User Interface/Experience (UI/UX)', 'Features/Functionality Requests']"
536,By assessing this you can tell Abyssinia bank has no idea what mobile banking is ?,NEGATIVE,0.9992759823799132,['General']
537,It doesn't work at all.,NEGATIVE,0.9997771382331848,['General']
538,this app is not available,NEGATIVE,0.9997593760490416,['User Interface/Experience (UI/UX)']
539,Best,POSITIVE,0.9997941851615906,['General']
540,Wow what amazing,POSITIVE,0.9998555183410645,['General']
541,love it,POSITIVE,0.99987530708313,['General']
542,በጣም መሻሻል አለበት....... ለ ባንኩ ማይመጥን መተግበርያ ነው ::,NEGATIVE,0.9733067750930786,['General']
543,Lemn embi yilal??,NEGATIVE,0.990697145462036,['General']
544,Good,POSITIVE,0.999816119670868,['General']
545,It's useless app downgraded.,NEGATIVE,0.999807059764862,['User Interface/Experience (UI/UX)']
546,Why is not letting me access my account. The whole point of this app is for me to gey access to my account without physically being at the bank. I would give it a zero but a one will suffice to get my point accross.,NEGATIVE,0.7652340531349182,"['Account Access/Login Issues', 'User Interface/Experience (UI/UX)']"
547,Nice,POSITIVE,0.9998552799224854,['General']
548,When are you going to get rid of this and have a real app that works? By far the worst mobile banking app.,NEGATIVE,0.9997933506965636,['User Interface/Experience (UI/UX)']
549,አይሰራም ሼም ነው፤,NEGATIVE,0.8616330027580261,['General']
550,Not that much bad,POSITIVE,0.998815894126892,['General']
551,Fine,POSITIVE,0.9998335838317872,['General']
552,The dirtiest application ever seen...,NEGATIVE,0.995487630367279,['User Interface/Experience (UI/UX)']
553,Nic ap,POSITIVE,0.9873360991477966,['General']
554,The forest app ever,POSITIVE,0.9840954542160034,['User Interface/Experience (UI/UX)']
555,"I love BoA more than anyone but they are cursed when it comed to mobile banking. Even though this ine is hetter it still s*cks! It will ask me to turn off developer options other wise it won't work! I use CBE, Awash birr, tekebirr, Dashen bank and others but non of them asked me this, why only BoA? Please improve your mobile banking, be competitive!",NEGATIVE,0.9967040419578552,['Features/Functionality Requests']
556,Bank of abissena,POSITIVE,0.9480117559432985,['General']
557,Good,POSITIVE,0.999816119670868,['General']
558,"Easy and sooo simple to use it, also its easy to stole someones money using the app",NEGATIVE,0.9888866543769836,"['Transaction Issues', 'User Interface/Experience (UI/UX)']"
559,GOOD,POSITIVE,0.999816119670868,['General']
560,The worst banking app ever. Never works!,NEGATIVE,0.999800741672516,['User Interface/Experience (UI/UX)']
561,Poorly functioning app,NEGATIVE,0.999775230884552,['User Interface/Experience (UI/UX)']
562,Very nice,POSITIVE,0.9998563528060912,['General']
563,Your system is the worst you should do better😡😡😡😡😡😡,NEGATIVE,0.999800741672516,['General']
564,It has been a while since you guys started giving the mobile app service but still couldn't get it to work. I'm sure you know that it doesn't work already but not sure if you're lazy or incompetent to fix it. You are losing business because of this. Complacency will have consequences.,NEGATIVE,0.9997615218162536,['User Interface/Experience (UI/UX)']
565,"This is the best app; many features are awesome, but it should work without the need to turn off the developer options. I'm tired of having to constantly switch the developer options off and on. I've been expressing my struggles about this. I have precious settings enabled in the developer options, and to open the App Boa app, I have to turn them off. Please help us, Abyssinia Bank. I hope you can provide an update soon.",POSITIVE,0.9543285369873048,"['User Interface/Experience (UI/UX)', 'Customer Support/Service', 'Features/Functionality Requests']"
566,"I’m giving this app one star because there are no options below that. My experience has been incredibly frustrating due to the extremely long loading times, and the app even closes automatically at times. People choose mobile banking for its convenience, but this app is far too time-consuming, making it the worst I’ve used. I hope improvements are made to enhance the user experience.",NEGATIVE,0.9997000694274902,"['User Interface/Experience (UI/UX)', 'Features/Functionality Requests']"
567,Nice,POSITIVE,0.9998552799224854,['General']
568,Very unprofessional and mischievous bank in my opinion. I have had several occasions but recently I used Abyssinia Card to withdraw money and it was deducted from my account but despite reporting several times they said they are processing it but I learned yesterday that since it has been 3 months the bank has decided to include it in their income. How absurd. If you can avoid this bank.,NEGATIVE,0.9941067695617676,"['Account Access/Login Issues', 'Transaction Issues', 'Features/Functionality Requests']"
569,It doesn't work on my 2 devices A05 and A34 😡,NEGATIVE,0.9996792078018188,['General']
570,It's better to say I don't use boa rather than pulling your phone out and opening this app,NEGATIVE,0.9981752634048462,['User Interface/Experience (UI/UX)']
571,My attention is very important because it will be the most difficult time for me,POSITIVE,0.9926175475120544,['User Interface/Experience (UI/UX)']
572,"I have a worst experience while using this mobile application through out the year. Most of the time it fails to ""Login"" or automatically closed the app. And also it takes so much loading time (5 minutes +) trying to access the internal services. Sometimes also while transferring within and to other bank also fails. So, BOA please fix your app.",NEGATIVE,0.999800145626068,"['Account Access/Login Issues', 'Transaction Issues', 'User Interface/Experience (UI/UX)']"
573,I don't know why but your apps start out great then all of a sudden don't work🤷‍♀️,POSITIVE,0.806429922580719,['User Interface/Experience (UI/UX)']
574,This application is losing major factions on a daily basis. I can count how many times I have used this app; it is completely useless and disappointing if I am not going to use it in times of need then I don't see the point.,NEGATIVE,0.99979966878891,['User Interface/Experience (UI/UX)']
575,exellent digital transaction of money,NEGATIVE,0.994447946548462,['Transaction Issues']
576,The latest update has stopped android 9 phones not to open this App. Never work properly since i started using it.,NEGATIVE,0.999749720096588,['User Interface/Experience (UI/UX)']
577,Best,POSITIVE,0.9997941851615906,['General']
578,Great,POSITIVE,0.9998630285263062,['General']
579,👏👏👏,NEGATIVE,0.6970565915107727,['General']
580,Money,POSITIVE,0.9659326076507568,['Transaction Issues']
581,It needs more improvment,NEGATIVE,0.998616099357605,['General']
582,Hey Google,POSITIVE,0.9950044751167296,['General']
583,Good app,POSITIVE,0.9998493194580078,['User Interface/Experience (UI/UX)']
584,ab,POSITIVE,0.9603192806243896,['General']
585,Ademtahir,POSITIVE,0.9930111765861512,['General']
586,✌️✌️,NEGATIVE,0.6970565915107727,['General']
587,Please this app on my android phone,POSITIVE,0.6488659381866455,['User Interface/Experience (UI/UX)']
588,GOAT 🐐 🐐,NEGATIVE,0.9337347149848938,['General']
589,"Your app doesn't match your bank, the app is disaster, super slow. Please learn something from tele birr app.",NEGATIVE,0.9994460940361024,"['Transaction Issues', 'User Interface/Experience (UI/UX)']"
590,Fast and reliable,POSITIVE,0.9998595714569092,['General']
591,"The worst app update ever. Why would you include the ""developer option off"" thing here? Why do you care? It is my phone my money, right? That is the reason why I switched to other banks. So either turn it off or everyone will discontinue their business one by one.",NEGATIVE,0.9998020529747008,"['Transaction Issues', 'User Interface/Experience (UI/UX)', 'Features/Functionality Requests']"
592,Very good,POSITIVE,0.9998520612716676,['General']
593,One of the poorest mobile banking system,NEGATIVE,0.999756634235382,['General']
594,❤❤❤❤❤❤,NEGATIVE,0.6970565915107727,['General']
595,Oene,POSITIVE,0.8278864026069641,['General']
596,i find it interesting specially in reciept downloading,POSITIVE,0.9981314539909364,['General']
597,it good,POSITIVE,0.9998427629470824,['General']
598,"This app crashes everytime, please fix it",NEGATIVE,0.9996472597122192,['User Interface/Experience (UI/UX)']
599,አንድ star ራሱ ይበዛበታል። i dont recomend to use this app also the bank,NEGATIVE,0.9964038133621216,['User Interface/Experience (UI/UX)']
600,I need a support the app is not working,NEGATIVE,0.9998034834861756,"['User Interface/Experience (UI/UX)', 'Customer Support/Service']"
601,Bast bank of ethiopia,POSITIVE,0.9978061318397522,['General']
602,Good,POSITIVE,0.999816119670868,['General']
603,very slow app. አቢሲኒያን ከሚያክል ባንክ የማይጠበቅ software app. ከቻላችሁ ሙሉ ለሙሉ እንደገና አሰሩት።በጣም ይመራያል ያሳፍራል።ለapp የወጣው ወጭ በሙስና የተበላ ነው የሚመስለው።,NEGATIVE,0.9990527033805848,"['Transaction Issues', 'User Interface/Experience (UI/UX)']"
604,"thank you for your social services like, vertual banking, non touch ATM, Cadrless and withdrwal with out passbook...",POSITIVE,0.9878897070884703,['General']
605,The worst App i have never seen like this before,NEGATIVE,0.999774158000946,['User Interface/Experience (UI/UX)']
